origin|carrier|num_flights|avg_dep_delay|avg_arr_delay|cancel_rate|avg_dep_airport|dep_diff|rank
MLI|OO|2349|16.0553|13.1762|0.0166|12.6026|3.4527|5
MLU|9E|1293|10.1539|6.8662|0.0077|11.3957|-1.2418|1
MLU|MQ|1411|11.8575|7.6903|0.017|11.3957|0.4618|2
MLU|OO|326|14.3221|14.2853|0.0123|11.3957|2.9264|3
MOB|DL|834|3.283|-2.8333|0.0108|8.8755|-5.5925|1
MOB|9E|1135|5.8863|1.3198|0.0079|8.8755|-2.9892|2
MOB|MQ|1571|8.3673|5.5512|0.0153|8.8755|-0.5082|3
MOB|OO|291|24.9313|20.0137|0.0|8.8755|16.0558|4
MOB|OH|34|131.9118|129.7941|0.0882|8.8755|123.0363|5
MOT|OO|2985|13.7621|9.6369|0.0107|14.7719|-1.0098|1
MOT|G4|570|20.0596|12.5544|0.014|14.7719|5.2877|2
MQT|9E|187|-3.0802|-14.1818|0.0267|10.4881|-13.5683|1
MQT|OO|352|8.5085|3.0227|0.0114|10.4881|-1.9796|2
MQT|MQ|719|14.9861|11.5382|0.007|10.4881|4.498|3
MRY|MQ|693|5.57|2.7619|0.0043|9.8515|-4.2815|1
MRY|OO|5181|7.2721|5.1996|0.0087|9.8515|-2.5794|2
MRY|AA|961|20.0208|16.8762|0.0135|9.8515|10.1693|3
MRY|G4|163|50.0859|50.5031|0.0061|9.8515|40.2344|4
MSN|YX|1820|1.9341|-3.3923|0.0104|10.0958|-8.1617|1
MSN|DL|2912|4.8692|-2.8743|0.0065|10.0958|-5.2266|2
MSN|9E|1133|5.3513|-1.2312|0.0194|10.0958|-4.7445|3
MSN|UA|2240|6.3728|4.1205|0.0116|10.0958|-3.723|4
MSN|OH|1665|10.5562|9.0733|0.0096|10.0958|0.4604|5
MSN|MQ|1021|10.9265|11.0901|0.0157|10.0958|0.8307|6
MSN|OO|3283|12.29|8.8547|0.014|10.0958|2.1942|7
MSN|F9|462|18.9069|12.0368|0.0216|10.0958|8.8111|8
MSN|AA|3082|20.1217|16.3099|0.0091|10.0958|10.0259|9
MSO|DL|1094|7.872|3.1691|0.0091|11.5591|-3.6871|1
MSO|OO|1675|7.9158|5.0878|0.006|11.5591|-3.6433|2
MSO|MQ|513|9.7193|8.3353|0.0097|11.5591|-1.8398|3
MSO|F9|180|10.3833|13.1167|0.0278|11.5591|-1.1758|4
MSO|UA|1548|11.8811|4.9186|0.0168|11.5591|0.322|5
MSO|AS|394|15.7665|6.4746|0.0|11.5591|4.2074|6
MSO|AA|355|20.4028|14.8394|0.0056|11.5591|8.8437|7
MSO|G4|456|24.7083|23.4912|0.0197|11.5591|13.1492|8
MSP|AS|1579|6.7321|0.9208|0.0139|9.9343|-3.2022|1
MSP|9E|11319|7.0689|3.2103|0.0071|9.9343|-2.8654|2
MSP|YX|1806|7.799|3.3383|0.0144|9.9343|-2.1353|3
MSP|UA|8164|8.4084|3.8081|0.0132|9.9343|-1.5259|4
MSP|DL|103554|8.7926|2.0026|0.0055|9.9343|-1.1417|5
MSP|WN|10852|9.1878|1.6086|0.005|9.9343|-0.7465|6
MSP|MQ|1389|10.383|8.9179|0.0086|9.9343|0.4487|7
MSP|OO|37512|12.4086|7.2276|0.0068|9.9343|2.4743|8
MSP|NK|1758|14.3168|11.1496|0.0108|9.9343|4.3825|9
MSP|AA|7014|14.3325|8.694|0.0106|9.9343|4.3982|10
MSP|G4|425|18.2753|6.4635|0.0071|9.9343|8.341|11
MSP|F9|2520|19.5806|15.9913|0.0187|9.9343|9.6463|12
MSP|OH|987|19.9706|19.234|0.0233|9.9343|10.0363|13
MSP|B6|484|31.3698|26.9008|0.0227|9.9343|21.4355|14
MSY|9E|2|-7.0|-27.5|0.0|13.8723|-20.8723|1
MSY|MQ|1615|8.5759|5.9752|0.0173|13.8723|-5.2964|2
MSY|YX|923|9.4485|4.6576|0.0054|13.8723|-4.4238|3
MSY|AS|1043|10.0844|5.2186|0.0067|13.8723|-3.7879|4
MSY|UA|9715|10.0905|4.6206|0.0163|13.8723|-3.7818|5
MSY|DL|10804|11.2284|3.9063|0.0055|13.8723|-2.6439|6
MSY|OO|472|12.178|7.8941|0.0339|13.8723|-1.6943|7
MSY|NK|7869|13.417|7.0873|0.0205|13.8723|-0.4553|8
MSY|WN|28063|13.4716|8.6538|0.0071|13.8723|-0.4007|9
MSY|OH|956|15.2908|8.6339|0.0188|13.8723|1.4185|10
MSY|F9|1294|20.2172|17.2705|0.041|13.8723|6.3449|11
MSY|AA|9940|20.4696|17.916|0.012|13.8723|6.5973|12
MSY|B6|2051|23.4793|16.9395|0.0195|13.8723|9.607|13
MSY|G4|133|34.2707|30.9474|0.0075|13.8723|20.3984|14
MTJ|DL|159|6.3459|0.327|0.0|13.4313|-7.0854|1
MTJ|UA|1211|9.4682|0.4633|0.0099|13.4313|-3.9631|2
MTJ|WN|914|10.5361|3.4092|0.0022|13.4313|-2.8952|3
MTJ|OO|1076|12.1896|6.342|0.0186|13.4313|-1.2417|4
MTJ|MQ|93|14.8065|14.7419|0.0538|13.4313|1.3752|5
MTJ|AA|774|26.0672|24.2842|0.0026|13.4313|12.6359|6
MVY|YX|800|16.3975|15.2863|0.0425|19.7368|-3.3393|1
MVY|B6|776|23.0309|22.4227|0.0464|19.7368|3.2941|2
MVY|MQ|31|23.4516|29.9677|0.0|19.7368|3.7148|3
MYR|OO|40|-1.45|-7.325|0.0|9.4613|-10.9113|1
MYR|DL|3066|2.4224|-3.9778|0.0068|9.4613|-7.0389|2
MYR|YX|934|6.4015|-0.6895|0.0289|9.4613|-3.0598|3
MYR|WN|3507|8.1078|1.7576|0.0048|9.4613|-1.3535|4
MYR|9E|805|8.8907|0.4311|0.0261|9.4613|-0.5706|5
MYR|NK|7136|9.2197|4.2064|0.0244|9.4613|-0.2416|6
MYR|MQ|571|10.6147|6.4448|0.0105|9.4613|1.1534|7
MYR|UA|411|10.635|0.8978|0.0097|9.4613|1.1737|8
MYR|OH|3382|11.209|7.5411|0.0171|9.4613|1.7477|9
MYR|AA|1773|13.8613|10.8297|0.018|9.4613|4.4|10
MYR|G4|1691|14.7966|13.4323|0.0319|9.4613|5.3353|11
MYR|F9|625|22.1488|20.328|0.0592|9.4613|12.6875|12
OAJ|DL|455|4.2549|-1.9758|0.0088|10.5028|-6.2479|1
OAJ|9E|819|8.3028|1.0098|0.0|10.5028|-2.2|2
OAJ|OH|1415|13.7852|11.0134|0.0184|10.5028|3.2824|3
OAK|HA|1492|-0.7212|-2.191|0.0214|8.6613|-9.3825|1
OAK|OO|2043|2.0494|-1.5448|0.0029|8.6613|-6.6119|2
OAK|G4|247|2.3158|2.1619|0.0121|8.6613|-6.3455|3
OAK|DL|868|4.4021|-4.4274|0.0161|8.6613|-4.2592|4
OAK|AS|1089|5.4536|-1.3269|0.0248|8.6613|-3.2077|5
OAK|NK|4313|9.2233|5.1957|0.0176|8.6613|0.562|6
OAK|WN|51583|9.3173|2.3026|0.0046|8.6613|0.656|7
OGG|WN|9805|0.187|-5.8074|0.0046|3.8612|-3.6742|1
OGG|UA|2798|3.9878|-8.0643|0.0096|3.8612|0.1266|2
OGG|HA|20023|4.3464|2.7488|0.008|3.8612|0.4852|3
OGG|AA|1928|5.6852|-3.8325|0.0031|3.8612|1.824|4
OGG|DL|1535|7.7642|-4.3713|0.013|3.8612|3.903|5
OGG|AS|3199|9.0031|2.1275|0.0347|3.8612|5.1419|6
OKC|DL|2545|2.7415|-5.3037|0.0063|8.7188|-5.9773|1
OKC|AS|550|4.0473|5.2327|0.0218|8.7188|-4.6715|2
OKC|F9|676|5.3979|-0.2722|0.0133|8.7188|-3.3209|3
OKC|YX|1408|5.6243|1.4169|0.0156|8.7188|-3.0945|4
OKC|MQ|3149|6.7793|3.4468|0.014|8.7188|-1.9395|5
OKC|WN|10976|7.5794|2.1126|0.0049|8.7188|-1.1394|6
OKC|OO|10019|8.5775|5.1198|0.005|8.7188|-0.1413|7
OKC|G4|232|13.2974|10.7802|0.0043|8.7188|4.5786|8
OKC|AA|4009|17.4398|15.4482|0.0162|8.7188|8.721|9
OKC|UA|44|18.7273|20.9091|0.0|8.7188|10.0085|10
OKC|OH|468|25.5021|21.765|0.015|8.7188|16.7833|11
OKC|9E|5|27.4|29.0|0.0|8.7188|18.6812|12
OMA|YX|1604|3.2943|0.3865|0.0112|10.8358|-7.5415|1
OMA|AS|691|6.1534|3.3821|0.0159|10.8358|-4.6824|2
OMA|MQ|812|6.6613|4.3399|0.0123|10.8358|-4.1745|3
OMA|DL|2852|6.7721|-2.0971|0.007|10.8358|-4.0637|4
OMA|UA|4322|10.1999|7.8394|0.0134|10.8358|-0.6359|5
OMA|9E|710|10.3155|5.262|0.0268|10.8358|-0.5203|6
OMA|OO|6328|10.4129|6.6425|0.0066|10.8358|-0.4229|7
OMA|WN|11780|10.7003|3.8994|0.0076|10.8358|-0.1355|8
OMA|G4|850|13.4835|8.8518|0.02|10.8358|2.6477|9
OMA|AA|4758|16.1276|10.8272|0.0126|10.8358|5.2918|10
OMA|F9|658|22.3283|21.6201|0.0182|10.8358|11.4925|11
OMA|OH|147|29.2857|29.2245|0.0136|10.8358|18.4499|12
OME|AS|554|-1.0433|3.0578|0.0433|-1.0433|0.0|1
ONT|MQ|106|-4.6604|-9.9623|0.0|8.505|-13.1654|1
ONT|AS|2104|2.6801|-0.7495|0.0242|8.505|-5.8249|2
ONT|DL|2771|5.0155|-5.1606|0.0061|8.505|-3.4895|3
ONT|OO|4029|5.4368|2.9389|0.004|8.505|-3.0682|4
ONT|HA|547|5.5393|4.3199|0.0055|8.505|-2.9657|5
ONT|UA|2209|5.9579|-2.0742|0.0063|8.505|-2.5471|6
ONT|WN|16602|7.5093|0.0773|0.0043|8.505|-0.9957|7
ONT|B6|470|13.3128|2.8553|0.0128|8.505|4.8078|8
ONT|AA|5143|13.5116|7.517|0.0093|8.505|5.0066|9
ONT|F9|5293|14.4474|12.1702|0.0202|8.505|5.9424|10
ORD|YX|25461|4.3825|-1.8533|0.0081|14.9438|-10.5613|1
ORD|WN|10240|9.9298|2.735|0.0127|14.9438|-5.014|2
ORD|MQ|50687|10.951|7.3835|0.01|14.9438|-3.9928|3
ORD|9E|135|12.5407|11.637|0.0074|14.9438|-2.4031|4
ORD|AS|4690|12.8337|7.8512|0.0141|14.9438|-2.1101|5
ORD|UA|134269|13.3309|7.0061|0.0105|14.9438|-1.6129|6
ORD|DL|16327|15.4444|8.4319|0.0069|14.9438|0.5006|7
ORD|OO|80173|16.5004|11.9443|0.0135|14.9438|1.5566|8
ORD|AA|77531|20.9476|16.3743|0.009|14.9438|6.0038|9
ORD|NK|12762|21.8189|13.6177|0.0162|14.9438|6.8751|10
ORD|B6|1895|23.2828|18.1694|0.0206|14.9438|8.339|11
ORD|F9|3986|26.8372|27.4654|0.0354|14.9438|11.8934|12
ORF|YX|4160|4.6269|1.225|0.0238|12.1761|-7.5492|1
ORF|UA|3440|8.6331|2.9076|0.0209|12.1761|-3.543|2
ORF|MQ|646|9.0325|4.2895|0.0062|12.1761|-3.1436|3
ORF|OH|4635|9.8772|6.3754|0.0097|12.1761|-2.2989|4
ORF|WN|4693|10.8811|4.0343|0.0043|12.1761|-1.295|5
ORF|9E|3283|12.6339|7.3293|0.0238|12.1761|0.4578|6
ORF|DL|3643|13.401|6.58|0.0066|12.1761|1.2249|7
ORF|AA|4267|18.4082|12.4989|0.0173|12.1761|6.2321|8
ORF|G4|336|20.7708|19.4226|0.0357|12.1761|8.5947|9
ORF|NK|1446|22.1708|13.4378|0.0311|12.1761|9.9947|10
ORF|OO|553|23.1248|19.1031|0.009|12.1761|10.9487|11
ORF|F9|376|29.2048|30.3803|0.0532|12.1761|17.0287|12
ORH|YX|525|0.1714|-5.101|0.0495|15.595|-15.4236|1
ORH|9E|470|13.2936|7.8894|0.0532|15.595|-2.3014|2
ORH|B6|1126|23.7469|14.0178|0.0169|15.595|8.1519|3
OTH|OO|518|35.2683|29.5174|0.0135|35.2683|0.0|1
OTZ|AS|552|-2.2609|-1.1033|0.0489|-2.2609|0.0|1
PAE|AS|1574|2.0464|-1.7827|0.0305|2.0464|0.0|1
PBG|G4|739|24.3424|18.3518|0.0406|24.3424|0.0|1
PBI|YX|22|-4.9545|-5.5909|0.0|16.4472|-21.4017|1
PBI|NK|690|6.9536|0.4681|0.0174|16.4472|-9.4936|2
PBI|WN|3852|10.6168|5.487|0.0067|16.4472|-5.8304|3
PBI|DL|10521|13.9409|8.1301|0.0084|16.4472|-2.5063|4
PBI|G4|558|14.9194|12.9194|0.0161|16.4472|-1.5278|5
PBI|B6|12653|16.1026|10.5678|0.0134|16.4472|-0.3446|6
PBI|UA|5226|16.5947|9.7897|0.0203|16.4472|0.1475|7
PBI|AA|8863|21.7406|18.8538|0.0151|16.4472|5.2934|8
PBI|F9|1288|26.8315|22.4977|0.0326|16.4472|10.3843|9
PDX|MQ|83|-4.1325|-11.494|0.0|7.9855|-12.118|1
PDX|AS|25453|4.8629|3.5317|0.0187|7.9855|-3.1226|2
PDX|OO|15993|5.3664|4.161|0.0037|7.9855|-2.6191|3
PDX|DL|10615|6.0845|-2.3199|0.0053|7.9855|-1.901|4
PDX|G4|504|7.4385|2.9524|0.0|7.9855|-0.547|5
PDX|WN|14160|9.2172|2.9703|0.0048|7.9855|1.2317|6
PDX|UA|9928|9.8071|3.0339|0.0122|7.9855|1.8216|7
PDX|HA|1137|11.8848|7.927|0.0053|7.9855|3.8993|8
PDX|NK|2580|14.1872|7.8326|0.0202|7.9855|6.2017|9
PDX|F9|2661|16.5622|16.0323|0.0252|7.9855|8.5767|10
PDX|AA|5604|17.4886|10.253|0.0123|7.9855|9.5031|11
PDX|B6|335|40.203|32.8567|0.009|7.9855|32.2175|12
PGD|G4|9533|10.9592|7.5409|0.0178|10.9592|0.0|1
PHL|YX|13244|3.0849|-1.9238|0.0162|14.8547|-11.7698|1
PHL|9E|215|5.2|-2.7442|0.0|14.8547|-9.6547|2
PHL|B6|1664|6.0493|0.5703|0.0144|14.8547|-8.8054|3
PHL|UA|6057|7.8691|0.3599|0.0106|14.8547|-6.9856|4
PHL|AS|926|9.5886|7.3132|0.0162|14.8547|-5.2661|5
PHL|DL|8888|10.4556|1.0998|0.0057|14.8547|-4.3991|6
PHL|OH|18553|12.615|8.1623|0.0126|14.8547|-2.2397|7
PHL|WN|7487|13.9873|6.1301|0.0056|14.8547|-0.8674|8
PHL|NK|7355|15.216|5.3701|0.0185|14.8547|0.3613|9
PHL|AA|67839|17.9258|11.1529|0.0132|14.8547|3.0711|10
PHL|F9|17698|20.1813|15.0014|0.0245|14.8547|5.3266|11
PHL|OO|286|20.6958|12.9685|0.007|14.8547|5.8411|12
PHX|AS|7443|5.0036|4.1065|0.0161|10.8673|-5.8637|1
PHX|OO|37856|5.0067|1.8754|0.002|10.8673|-5.8606|2
PHX|MQ|12485|5.0881|0.5527|0.0026|10.8673|-5.7792|3
PHX|HA|560|5.7732|3.3482|0.0018|10.8673|-5.0941|4
PHX|UA|15186|8.5176|1.5506|0.0136|10.8673|-2.3497|5
PHX|DL|15672|8.9458|0.6707|0.0048|10.8673|-1.9215|6
PHX|WN|98949|12.0743|5.1786|0.0035|10.8673|1.207|7
PHX|F9|14378|12.2176|9.2052|0.0109|10.8673|1.3503|8
PHX|AA|82148|13.5767|8.2616|0.0046|10.8673|2.7094|9
PHX|G4|668|15.2665|12.3084|0.0105|10.8673|4.3992|10
PHX|NK|1708|18.1557|14.5896|0.0222|10.8673|7.2884|11
PHX|B6|1453|31.1741|24.435|0.0083|10.8673|20.3068|12
PIA|G4|1696|6.6167|2.273|0.0177|13.5088|-6.8921|1
PIA|OH|1416|12.7161|11.4195|0.0148|13.5088|-0.7927|2
PIA|OO|1646|18.3834|14.0334|0.0134|13.5088|4.8746|3
PIA|MQ|924|18.6905|11.026|0.0141|13.5088|5.1817|4
PIB|OO|930|10.4419|6.1656|0.028|10.4419|0.0|1
PIE|G4|12418|9.9019|7.1632|0.025|9.9019|0.0|1
PIH|OO|1008|-3.751|-9.9087|0.0|-3.751|0.0|1
PIT|YX|14458|-0.1112|-5.8526|0.01|8.6792|-8.7904|1
PIT|AS|695|4.8317|-2.6705|0.0187|8.6792|-3.8475|2
PIT|DL|4988|5.7885|-1.7265|0.0058|8.6792|-2.8907|3
PIT|OO|1385|6.7733|0.2968|0.0022|8.6792|-1.9059|4
PIT|B6|1754|7.1545|4.4829|0.0165|8.6792|-1.5247|5
PIT|MQ|1064|7.7303|2.8233|0.015|8.6792|-0.9489|6
PIT|UA|4558|9.3618|4.0035|0.009|8.6792|0.6826|7
PIT|G4|2157|9.8238|6.2332|0.0204|8.6792|1.1446|8
PIT|WN|15372|9.9115|3.5863|0.0081|8.6792|1.2323|9
PIT|OH|1070|12.685|8.3776|0.0262|8.6792|4.0058|10
PIT|AA|9395|13.7788|10.7937|0.0114|8.6792|5.0996|11
PIT|9E|2710|14.2889|7.5753|0.0229|8.6792|5.6097|12
PIT|F9|786|15.6463|21.5204|0.042|8.6792|6.9671|13
PIT|NK|5193|18.9058|11.4937|0.0272|8.6792|10.2266|14
PLN|OO|1204|12.2616|5.505|0.0183|12.2616|0.0|1
PNS|DL|3851|2.5505|-3.0164|0.0029|13.334|-10.7835|1
PNS|UA|1062|5.1375|-1.0471|0.0151|13.334|-8.1965|2
PNS|WN|3445|7.4554|0.7286|0.0044|13.334|-5.8786|3
PNS|MQ|2273|9.3124|7.0792|0.0145|13.334|-4.0216|4
PNS|F9|604|13.9619|10.947|0.0199|13.334|0.6279|5
PNS|NK|1446|14.2241|5.8237|0.0228|13.334|0.8901|6
PNS|OH|3932|17.575|15.5407|0.0094|13.334|4.241|7
PNS|OO|274|18.4781|15.5328|0.0|13.334|5.1441|8
PNS|9E|395|27.3063|21.8911|0.0076|13.334|13.9723|9
PNS|YX|137|27.9489|24.6861|0.0146|13.334|14.6149|10
PNS|AA|2658|33.0297|32.1546|0.0196|13.334|19.6957|11
PPG|HA|184|15.212|10.5217|0.0|15.212|0.0|1
PQI|B6|187|7.1604|1.7968|0.0053|7.1604|0.0|1
PRC|OO|1126|20.6954|17.5044|0.0062|20.6954|0.0|1
PSC|OO|6170|5.8804|0.5131|0.0023|7.0365|-1.1561|1
PSC|G4|462|7.2403|3.8745|0.0065|7.0365|0.2038|2
PSC|AS|564|8.8457|11.0869|0.0213|7.0365|1.8092|3
PSC|DL|604|17.0017|7.4421|0.0033|7.0365|9.9652|4
PSE|B6|934|7.3769|1.1231|0.0214|8.2016|-0.8247|1
PSE|F9|440|9.9523|7.1023|0.0227|8.2016|1.7507|2
PSG|AS|1065|-0.9305|-2.2085|0.0141|-0.9305|0.0|1
PSM|G4|531|14.6855|7.1525|0.0226|14.6855|0.0|1
PSP|AS|2259|2.6693|0.278|0.0279|8.3407|-5.6714|1
PSP|MQ|166|5.1145|2.6506|0.0241|8.3407|-3.2262|2
PSP|F9|30|5.9333|8.1667|0.0|8.3407|-2.4074|3
PSP|DL|988|7.1083|-1.6113|0.002|8.3407|-1.2324|4
PSP|WN|3892|7.7266|1.9866|0.0026|8.3407|-0.6141|5
PSP|OO|7991|8.0227|6.8711|0.0063|8.3407|-0.318|6
PSP|G4|146|8.5479|4.1301|0.0|8.3407|0.2072|7
PSP|UA|2199|10.2178|3.6694|0.0036|8.3407|1.8771|8
PSP|AA|2687|13.4827|9.5661|0.0093|8.3407|5.142|9
PSP|B6|119|21.7311|12.1429|0.0252|8.3407|13.3904|10
PVD|YX|1497|1.9673|-4.6413|0.008|11.6636|-9.6963|1
PVD|MQ|684|9.3889|8.9401|0.0044|11.6636|-2.2747|2
PVD|B6|2373|9.6131|3.0603|0.0088|11.6636|-2.0505|3
PVD|UA|200|9.905|8.04|0.02|11.6636|-1.7586|4
PVD|9E|1135|10.4441|2.6097|0.0194|11.6636|-1.2195|5
PVD|WN|7407|10.5927|2.1954|0.0105|11.6636|-1.0709|6
PVD|OH|2469|12.2041|9.4354|0.0166|11.6636|0.5405|7
PVD|OO|820|12.7183|10.5756|0.0061|11.6636|1.0547|8
PVD|DL|2085|15.424|5.9046|0.0082|11.6636|3.7604|9
PVD|AA|3325|16.4695|11.5982|0.0069|11.6636|4.8059|10
PVD|G4|355|24.5831|16.1099|0.0056|11.6636|12.9195|11
PVU|G4|2852|10.5494|6.865|0.0035|12.2109|-1.6615|1
PVU|OO|463|22.4449|19.6393|0.0086|12.2109|10.234|2
PWM|YX|5373|5.7288|-1.0307|0.0197|11.9045|-6.1757|1
PWM|UA|1270|6.5528|3.215|0.0213|11.9045|-5.3517|2
PWM|MQ|476|6.855|4.8319|0.0126|11.9045|-5.0495|3
PWM|F9|670|12.3343|2.8746|0.0612|11.9045|0.4298|4
PWM|WN|2285|14.0276|6.6442|0.0057|11.9045|2.1231|5
PWM|DL|1126|14.4778|6.8028|0.0124|11.9045|2.5733|6
PWM|OO|629|14.4944|6.5151|0.0048|11.9045|2.5899|7
PWM|OH|1159|15.8904|10.2821|0.0121|11.9045|3.9859|8
PWM|AA|2678|17.093|12.2569|0.0187|11.9045|5.1885|9
PWM|B6|540|17.9778|12.7759|0.0444|11.9045|6.0733|10
PWM|9E|1317|20.1982|13.2172|0.0395|11.9045|8.2937|11
RAP|UA|1520|6.9368|2.6664|0.0151|12.3142|-5.3774|1
RAP|MQ|1743|9.2163|5.1882|0.0063|12.3142|-3.0979|2
RAP|G4|675|12.2237|8.0252|0.0089|12.3142|-0.0905|3
RAP|DL|153|14.5425|14.5686|0.0261|12.3142|2.2283|4
RAP|OO|3207|14.7989|7.5036|0.009|12.3142|2.4847|5
RAP|9E|297|15.9428|11.6599|0.0|12.3142|3.6286|6
RAP|AA|194|34.2062|35.6804|0.0155|12.3142|21.892|7
RDD|OO|2210|9.0516|5.0145|0.0045|9.0516|0.0|1
RDM|AS|715|4.165|8.3566|0.0238|14.853|-10.688|1
RDM|MQ|591|7.731|-1.2555|0.0102|14.853|-7.122|2
RDM|OO|5702|11.9825|10.4616|0.0184|14.853|-2.8705|3
RDM|UA|1601|25.2842|18.9669|0.0175|14.853|10.4312|4
RDM|AA|194|74.2268|69.0412|0.0155|14.853|59.3738|5
RDU|YX|8295|5.0324|2.6986|0.0125|12.8991|-7.8667|1
RDU|MQ|1827|7.0213|3.3842|0.0099|12.8991|-5.8778|2
RDU|DL|16730|10.5108|2.1516|0.0056|12.8991|-2.3883|3
RDU|WN|13438|10.6887|3.6438|0.0042|12.8991|-2.2104|4
RDU|UA|8425|10.703|4.7403|0.0118|12.8991|-2.1961|5
RDU|9E|9553|13.256|8.1272|0.0231|12.8991|0.3569|6
RDU|OO|1588|14.0271|13.0479|0.0019|12.8991|1.128|7
RDU|AS|801|15.0387|9.3733|0.0125|12.8991|2.1396|8
RDU|OH|1271|15.7364|12.7278|0.0142|12.8991|2.8373|9
RDU|B6|4747|16.5155|11.5736|0.0166|12.8991|3.6164|10
RDU|F9|6999|16.5321|14.0564|0.0304|12.8991|3.633|11
RDU|AA|16891|18.9519|14.343|0.0121|12.8991|6.0528|12
RDU|NK|679|25.8675|18.7673|0.0133|12.8991|12.9684|13
RFD|G4|1251|19.1455|13.0024|0.0176|19.1455|0.0|1
RHI|OO|1228|7.6205|-3.0725|0.0098|7.6205|0.0|1
RIC|UA|1383|1.2321|-3.2495|0.0094|12.3723|-11.1402|1
RIC|YX|3501|6.0774|4.2528|0.0157|12.3723|-6.2949|2
RIC|MQ|324|7.4568|2.1852|0.0031|12.3723|-4.9155|3
RIC|DL|3916|8.2809|1.5991|0.002|12.3723|-4.0914|4
RIC|OH|713|9.6971|6.9565|0.0112|12.3723|-2.6752|5
RIC|WN|2957|9.9797|2.9591|0.0007|12.3723|-2.3926|6
RIC|9E|3024|12.2672|7.4835|0.0294|12.3723|-0.1051|7
RIC|B6|2704|12.5155|4.4016|0.01|12.3723|0.1432|8
RIC|OO|994|15.8652|9.3984|0.0|12.3723|3.4929|9
RIC|NK|1683|19.2442|10.8396|0.0172|12.3723|6.8719|10
RIC|AA|5561|20.0926|14.5537|0.0119|12.3723|7.7203|11
RIC|G4|462|25.3636|16.1212|0.0216|12.3723|12.9913|12
RIW|OO|904|12.3529|8.8153|0.0177|12.3529|0.0|1
RKS|OO|945|16.6836|10.3788|0.0116|16.6836|0.0|1
RNO|AS|909|5.4785|6.7283|0.0088|9.9877|-4.5092|1
RNO|WN|12985|8.4685|2.9083|0.0049|9.9877|-1.5192|2
RNO|OO|6356|8.6531|6.8216|0.0049|9.9877|-1.3346|3
RNO|NK|1741|9.2131|5.8317|0.0172|9.9877|-0.7746|4
RNO|UA|3288|11.6411|6.6785|0.0113|9.9877|1.6534|5
RNO|DL|1508|11.9735|3.2314|0.0093|9.9877|1.9858|6
RNO|MQ|407|12.0025|9.855|0.0049|9.9877|2.0148|7
RNO|AA|3622|15.1513|9.5025|0.0108|9.9877|5.1636|8
RNO|B6|408|22.6029|18.9387|0.0196|9.9877|12.6152|9
RNO|G4|5|121.2|125.4|0.0|9.9877|111.2123|10
ROA|DL|682|10.6202|1.0982|0.0059|15.1095|-4.4893|1
ROA|OH|371|12.7385|14.5418|0.0162|15.1095|-2.371|2
ROA|9E|1430|12.9252|5.421|0.0175|15.1095|-2.1843|3
ROA|YX|473|15.3362|14.6765|0.0655|15.1095|0.2267|4
ROA|OO|1113|19.0791|17.2237|0.018|15.1095|3.9696|5
