origin|carrier|num_flights|avg_dep_delay|avg_arr_delay|cancel_rate|avg_dep_airport|dep_diff|rank
ROA|G4|362|22.1243|19.0663|0.047|15.1095|7.0148|6
ROC|YX|1519|1.8598|-3.8697|0.0171|11.0766|-9.2168|1
ROC|MQ|1233|5.6123|1.2149|0.0073|11.0766|-5.4643|2
ROC|OO|777|8.6499|2.9614|0.0026|11.0766|-2.4267|3
ROC|9E|3990|9.1659|0.9947|0.0296|11.0766|-1.9107|4
ROC|UA|1506|9.6501|6.1135|0.0106|11.0766|-1.4265|5
ROC|OH|1062|10.4218|8.6544|0.0104|11.0766|-0.6548|6
ROC|WN|2870|12.661|5.5641|0.0042|11.0766|1.5844|7
ROC|NK|783|14.6654|4.8186|0.0179|11.0766|3.5888|8
ROC|DL|1590|14.8006|3.6975|0.0057|11.0766|3.724|9
ROC|AA|1347|17.9978|14.8218|0.0163|11.0766|6.9212|10
ROC|B6|1146|18.3464|14.0192|0.0297|11.0766|7.2698|11
ROC|G4|111|30.5225|17.7027|0.009|11.0766|19.4459|12
ROW|MQ|234|14.6709|6.859|0.0085|21.174|-6.5031|1
ROW|OO|1203|22.4389|19.1513|0.0283|21.174|1.2649|2
RST|YX|22|-6.4091|-4.0|0.0|11.5471|-17.9562|1
RST|MQ|506|6.3992|3.6719|0.0|11.5471|-5.1479|2
RST|OO|1239|12.8103|6.5835|0.0073|11.5471|1.2632|3
RST|9E|368|15.4457|12.0272|0.019|11.5471|3.8986|4
RSW|9E|34|4.7059|1.6176|0.0|12.5986|-7.8927|1
RSW|AS|244|6.3566|2.2623|0.0328|12.5986|-6.242|2
RSW|UA|8267|7.0054|1.6965|0.0214|12.5986|-5.5932|3
RSW|DL|10736|9.6065|5.2156|0.009|12.5986|-2.9921|4
RSW|WN|11045|11.3557|7.2766|0.0147|12.5986|-1.2429|5
RSW|NK|3642|12.4709|8.9563|0.0209|12.5986|-0.1277|6
RSW|YX|129|13.7752|8.9535|0.0|12.5986|1.1766|7
RSW|AA|8078|17.1875|14.0189|0.0165|12.5986|4.5889|8
RSW|F9|3661|17.5744|12.6561|0.0309|12.5986|4.9758|9
RSW|MQ|131|18.5573|20.8931|0.0153|12.5986|5.9587|10
RSW|OH|54|18.5926|15.6481|0.1296|12.5986|5.994|11
RSW|B6|5681|19.2528|15.5466|0.0222|12.5986|6.6542|12
SAF|OO|4152|12.3117|7.3398|0.0101|12.5608|-0.2491|1
SAF|MQ|147|19.5986|17.7619|0.0136|12.5608|7.0378|2
SAN|AS|15383|8.166|7.2499|0.0241|12.4517|-4.2857|1
SAN|UA|15126|8.6583|3.8343|0.0156|12.4517|-3.7934|2
SAN|DL|14119|10.0621|3.8409|0.0045|12.4517|-2.3896|3
SAN|OO|18362|10.2349|11.4857|0.0086|12.4517|-2.2168|4
SAN|NK|4369|12.6114|9.5056|0.0192|12.4517|0.1597|5
SAN|WN|51017|13.6713|8.7883|0.0071|12.4517|1.2196|6
SAN|HA|1101|15.7348|15.3143|0.0064|12.4517|3.2831|7
SAN|AA|13745|17.5317|12.0319|0.0088|12.4517|5.08|8
SAN|B6|2629|18.8208|13.6698|0.0027|12.4517|6.3691|9
SAN|G4|259|19.695|22.0232|0.0154|12.4517|7.2433|10
SAN|F9|5043|20.932|22.0048|0.0202|12.4517|8.4803|11
SAT|YX|16|7.25|-8.5|0.0|11.1493|-3.8993|1
SAT|UA|8347|8.0113|2.135|0.0157|11.1493|-3.138|2
SAT|AS|940|8.783|5.2436|0.0106|11.1493|-2.3663|3
SAT|WN|24660|8.838|3.2208|0.0047|11.1493|-2.3113|4
SAT|OO|1552|8.8531|6.3808|0.0097|11.1493|-2.2962|5
SAT|DL|9182|10.7168|3.6924|0.0046|11.1493|-0.4325|6
SAT|MQ|410|11.9585|7.5317|0.0146|11.1493|0.8092|7
SAT|NK|3176|15.6675|7.5472|0.023|11.1493|4.5182|8
SAT|AA|11979|15.6975|13.5462|0.0133|11.1493|4.5482|9
SAT|F9|1076|17.0418|8.5558|0.0223|11.1493|5.8925|10
SAT|B6|880|29.5102|22.1705|0.0205|11.1493|18.3609|11
SAT|G4|26|63.0|62.5769|0.0|11.1493|51.8507|12
SAV|OO|560|4.2179|1.3714|0.0214|11.9055|-7.6876|1
SAV|F9|250|5.244|7.072|0.02|11.9055|-6.6615|2
SAV|YX|1735|6.2622|0.2121|0.0075|11.9055|-5.6433|3
SAV|DL|4938|8.7394|2.4407|0.0051|11.9055|-3.1661|4
SAV|MQ|1438|9.3004|5.3554|0.0083|11.9055|-2.6051|5
SAV|OH|5240|9.6609|4.3962|0.0118|11.9055|-2.2446|6
SAV|UA|1935|10.3096|4.6305|0.015|11.9055|-1.5959|7
SAV|WN|4232|10.6274|5.7311|0.0052|11.9055|-1.2781|8
SAV|9E|2812|14.4008|6.4225|0.0341|11.9055|2.4953|9
SAV|G4|1236|14.5971|12.2532|0.017|11.9055|2.6916|10
SAV|B6|1345|15.4349|11.6736|0.0141|11.9055|3.5294|11
SAV|AA|2793|26.3383|19.9943|0.0215|11.9055|14.4328|12
SBA|AS|499|0.0741|-2.4008|0.006|10.6152|-10.5411|1
SBA|MQ|434|2.7903|-1.6682|0.0138|10.6152|-7.8249|2
SBA|WN|2926|6.593|0.2324|0.015|10.6152|-4.0222|3
SBA|OO|2660|9.7372|6.6872|0.012|10.6152|-0.878|4
SBA|DL|946|11.8774|4.6427|0.0063|10.6152|1.2622|5
SBA|UA|2257|13.4936|8.8689|0.023|10.6152|2.8784|6
SBA|AA|1539|20.4074|16.6654|0.0156|10.6152|9.7922|7
SBN|AA|4|-7.0|-4.0|0.0|14.8127|-21.8127|1
SBN|9E|27|-4.4074|-18.1111|0.0|14.8127|-19.2201|2
SBN|UA|38|7.7105|-1.6053|0.0|14.8127|-7.1022|3
SBN|G4|1204|11.5091|5.8953|0.0208|14.8127|-3.3036|4
SBN|OH|1765|13.3462|8.9722|0.0102|14.8127|-1.4665|5
SBN|OO|6763|15.8851|9.3522|0.0111|14.8127|1.0724|6
SBN|YX|98|16.7449|13.3571|0.0102|14.8127|1.9322|7
SBP|MQ|237|-0.0338|-3.5063|0.0|11.2974|-11.3312|1
SBP|AS|91|5.9231|5.3407|0.0|11.2974|-5.3743|2
SBP|OO|5782|8.384|6.641|0.0119|11.2974|-2.9134|3
SBP|UA|549|8.4463|2.1056|0.0091|11.2974|-2.8511|4
SBP|AA|1208|29.1664|23.9868|0.005|11.2974|17.869|5
SCC|AS|836|-7.8254|-9.177|0.0263|-7.8254|0.0|1
SCE|YX|15|-3.4|0.1333|0.0|11.9104|-15.3104|1
SCE|OH|20|-1.3|2.7|0.15|11.9104|-13.2104|2
SCE|OO|847|12.4935|7.5313|0.0118|11.9104|0.5831|3
SCK|G4|742|22.2925|22.6105|0.004|22.2925|0.0|1
SDF|YX|9326|1.1168|-2.7155|0.0083|8.6752|-7.5584|1
SDF|DL|3584|5.4729|-1.5954|0.0031|8.6752|-3.2023|2
SDF|WN|7591|7.2478|1.0883|0.007|8.6752|-1.4274|3
SDF|UA|1283|10.5612|4.6493|0.0125|8.6752|1.886|4
SDF|MQ|2397|10.8023|7.5569|0.01|8.6752|2.1271|5
SDF|OO|2874|11.8361|6.5219|0.0073|8.6752|3.1609|6
SDF|9E|271|12.1919|8.203|0.0295|8.6752|3.5167|7
SDF|OH|2471|14.3962|11.8005|0.0105|8.6752|5.721|8
SDF|AA|3845|18.3467|16.0322|0.0166|8.6752|9.6715|9
SDF|NK|1289|18.3809|11.8146|0.0124|8.6752|9.7057|10
SDF|G4|1041|19.6398|15.2085|0.0173|8.6752|10.9646|11
SEA|OO|39530|6.6565|3.9986|0.0027|9.3605|-2.704|1
SEA|DL|47558|7.8814|0.8268|0.0041|9.3605|-1.4791|2
SEA|AS|116617|9.18|6.0193|0.0123|9.3605|-0.1805|3
SEA|UA|13535|10.1748|4.1511|0.0155|9.3605|0.8143|4
SEA|MQ|755|12.8172|2.8437|0.0|9.3605|3.4567|5
SEA|WN|12218|14.6071|7.1788|0.002|9.3605|5.2466|6
SEA|NK|1468|16.9911|9.7425|0.0089|9.3605|7.6306|7
SEA|AA|8366|17.002|8.3636|0.0129|9.3605|7.6415|8
SEA|HA|1099|17.9536|14.3776|0.0264|9.3605|8.5931|9
SEA|F9|2198|19.8553|14.7211|0.0209|9.3605|10.4948|10
SEA|B6|1119|20.908|13.4388|0.0063|9.3605|11.5475|11
SFB|G4|14294|12.179|9.2684|0.0152|12.179|0.0|1
SFO|HA|1148|5.4268|4.0784|0.0261|14.1603|-8.7335|1
SFO|AS|16990|10.2427|6.5849|0.0218|14.1603|-3.9176|2
SFO|UA|76509|11.7304|2.6218|0.0119|14.1603|-2.4299|3
SFO|OO|47334|13.0769|8.2836|0.0109|14.1603|-1.0834|4
SFO|DL|19156|14.2511|4.17|0.0033|14.1603|0.0908|5
SFO|MQ|72|15.0556|5.7222|0.0|14.1603|0.8953|6
SFO|B6|6382|15.6304|7.034|0.0034|14.1603|1.4701|7
SFO|AA|15809|20.5347|12.9|0.0078|14.1603|6.3744|8
SFO|WN|11223|21.4664|14.8577|0.0039|14.1603|7.3061|9
SFO|F9|6846|31.6627|28.921|0.02|14.1603|17.5024|10
SGF|9E|944|6.2585|0.4195|0.0042|15.8691|-9.6106|1
SGF|DL|603|12.4892|4.1907|0.0033|15.8691|-3.3799|2
SGF|MQ|5784|13.4461|10.1048|0.0099|15.8691|-2.423|3
SGF|G4|1290|13.6837|9.1023|0.0093|15.8691|-2.1854|4
SGF|OO|3662|20.6248|15.0041|0.0117|15.8691|4.7557|5
SGF|OH|1478|22.9932|21.5494|0.0074|15.8691|7.1241|6
SGU|OO|4519|4.6437|-1.0173|0.002|4.6437|0.0|1
SHR|OO|1042|3.2841|2.1545|0.0144|3.2841|0.0|1
SHV|9E|1726|5.9525|-0.4838|0.011|12.4109|-6.4584|1
SHV|MQ|1280|12.0477|6.9227|0.018|12.4109|-0.3632|2
SHV|OO|927|12.1467|6.9752|0.0108|12.4109|-0.2642|3
SHV|G4|224|14.3661|10.4286|0.0179|12.4109|1.9552|4
SHV|OH|2524|16.935|14.4473|0.0206|12.4109|4.5241|5
SIT|AS|2006|-0.9048|-1.4058|0.015|1.3623|-2.2671|1
SIT|OO|133|35.5564|31.1429|0.0451|1.3623|34.1941|2
SJC|HA|1020|-0.5951|-6.2245|0.0088|6.3186|-6.9137|1
SJC|OO|12780|2.0337|-0.5181|0.0019|6.3186|-4.2849|2
SJC|AS|4335|2.3059|-1.4586|0.0219|6.3186|-4.0127|3
SJC|MQ|552|2.4638|-3.2971|0.0091|6.3186|-3.8548|4
SJC|UA|3248|3.5431|-4.7897|0.0117|6.3186|-2.7755|5
SJC|DL|3350|3.9448|-5.3555|0.0054|6.3186|-2.3738|6
SJC|F9|980|7.3449|8.0112|0.0031|6.3186|1.0263|7
SJC|WN|42933|7.5128|1.4153|0.0045|6.3186|1.1942|8
SJC|NK|3915|10.9106|8.3384|0.0125|6.3186|4.592|9
SJC|AA|2184|15.8425|9.3329|0.0092|6.3186|9.5239|10
SJC|B6|232|37.5474|25.6638|0.0129|6.3186|31.2288|11
SJT|MQ|1082|10.915|9.0176|0.0157|11.1141|-0.1991|1
SJT|OO|531|11.5198|10.3691|0.0245|11.1141|0.4057|2
SJU|DL|5360|8.4509|4.4862|0.0026|18.0081|-9.5572|1
SJU|WN|6021|10.1751|8.1485|0.0045|18.0081|-7.833|2
SJU|UA|4724|12.8889|8.9409|0.0159|18.0081|-5.1192|3
SJU|MQ|20|14.7|13.9|0.0|18.0081|-3.3081|4
SJU|NK|7071|15.2219|9.7983|0.0199|18.0081|-2.7862|5
SJU|AA|5980|21.4216|20.7691|0.0028|18.0081|3.4135|6
SJU|F9|8899|21.8711|20.4852|0.0201|18.0081|3.863|7
SJU|B6|14970|23.8566|15.3498|0.0082|18.0081|5.8485|8
SLC|OO|47406|4.4416|-0.1492|0.0023|9.2108|-4.7692|1
SLC|MQ|215|4.8465|-10.7395|0.0|9.2108|-4.3643|2
SLC|AS|1882|5.5685|2.8278|0.0159|9.2108|-3.6423|3
SLC|HA|357|7.6835|1.112|0.0|9.2108|-1.5273|4
SLC|DL|80870|9.7409|4.0756|0.0042|9.2108|0.5301|5
SLC|UA|6206|11.4318|5.5433|0.015|9.2108|2.221|6
SLC|WN|18091|11.687|4.9226|0.0029|9.2108|2.4762|7
SLC|NK|1897|14.2072|7.6726|0.0105|9.2108|4.9964|8
SLC|AA|5736|18.0915|11.3053|0.0108|9.2108|8.8807|9
SLC|F9|4697|18.3785|16.0615|0.0198|9.2108|9.1677|10
SLC|B6|2302|22.03|15.4214|0.0078|9.2108|12.8192|11
SLN|OO|1071|10.5602|7.2923|0.0261|10.5602|0.0|1
SMF|MQ|331|3.5166|-1.7946|0.0|8.803|-5.2864|1
SMF|OO|12989|4.4719|1.1119|0.003|8.803|-4.3311|2
SMF|DL|4786|6.084|-1.5729|0.0052|8.803|-2.719|3
SMF|UA|5888|6.5399|-0.0348|0.0141|8.803|-2.2631|4
SMF|AS|1696|6.6079|4.2783|0.013|8.803|-2.1951|5
SMF|F9|1227|7.5827|7.4703|0.013|8.803|-1.2203|6
SMF|HA|1460|7.911|5.0932|0.0082|8.803|-0.892|7
SMF|WN|45099|9.3723|3.2605|0.0044|8.803|0.5693|8
SMF|NK|2696|11.9221|9.1703|0.0134|8.803|3.1191|9
SMF|AA|5238|14.9527|8.3839|0.0118|8.803|6.1497|10
SMF|B6|580|51.1707|44.1707|0.0103|8.803|42.3677|11
SMX|G4|161|42.1242|41.1491|0.0|42.1242|0.0|1
SNA|AS|6139|1.9948|-0.0529|0.0114|10.349|-8.3542|1
SNA|NK|1856|6.5323|4.0787|0.0172|10.349|-3.8167|2
SNA|UA|9090|7.1822|0.0739|0.0055|10.349|-3.1668|3
SNA|WN|21664|8.2766|0.3888|0.0064|10.349|-2.0724|4
SNA|DL|7273|11.8082|3.5743|0.0041|10.349|1.4592|5
SNA|OO|6056|13.3986|14.305|0.0091|10.349|3.0496|6
SNA|F9|1662|13.4856|10.225|0.0247|10.349|3.1366|7
SNA|AA|9787|17.292|8.971|0.0095|10.349|6.943|8
SNA|G4|1596|29.0251|25.198|0.0125|10.349|18.6761|9
SPI|G4|167|21.0599|16.7006|0.012|21.0599|0.0|1
SPN|UA|553|-1.8608|-5.1121|0.0054|-1.8608|0.0|1
SPS|MQ|174|7.908|-0.3448|0.023|12.4033|-4.4953|1
SPS|OO|907|13.2657|8.8699|0.0165|12.4033|0.8624|2
SRQ|G4|3919|4.8895|1.421|0.0337|11.9409|-7.0514|1
SRQ|UA|2545|9.5764|4.868|0.0271|11.9409|-2.3645|2
SRQ|DL|4387|10.6693|6.8352|0.0162|11.9409|-1.2716|3
SRQ|WN|6319|10.8935|5.8128|0.0321|11.9409|-1.0474|4
SRQ|YX|329|12.3191|13.3374|0.0456|11.9409|0.3782|5
SRQ|MQ|27|12.3333|2.7407|0.0741|11.9409|0.3924|6
SRQ|B6|1112|15.1322|11.6879|0.0423|11.9409|3.1913|7
SRQ|OH|543|17.9153|12.9853|0.0387|11.9409|5.9744|8
SRQ|AA|3915|18.66|16.3568|0.0255|11.9409|6.7191|9
SRQ|F9|798|24.9023|24.812|0.0426|11.9409|12.9614|10
SRQ|OO|76|41.8421|39.8684|0.0132|11.9409|29.9012|11
STC|G4|228|13.5482|1.5307|0.0175|13.5482|0.0|1
STL|9E|2197|3.7005|-3.9026|0.0259|11.338|-7.6375|1
STL|AS|1167|4.4653|-0.2288|0.0103|11.338|-6.8727|2
STL|YX|3093|5.5027|-0.8403|0.0123|11.338|-5.8353|3
STL|DL|8169|5.6547|-0.883|0.0047|11.338|-5.6833|4
STL|MQ|2646|10.7347|6.4898|0.0181|11.338|-0.6033|5
STL|WN|61382|11.3795|5.0126|0.006|11.338|0.0415|6
STL|UA|4508|13.8656|10.8589|0.0113|11.338|2.5276|7
STL|OH|673|14.1917|11.6969|0.0193|11.338|2.8537|8
STL|OO|848|15.4776|9.5896|0.0153|11.338|4.1396|9
STL|AA|10748|15.5198|13.1812|0.0135|11.338|4.1818|10
STL|F9|1744|20.8377|14.6606|0.0281|11.338|9.4997|11
STL|NK|647|26.7682|20.6275|0.0386|11.338|15.4302|12
STS|MQ|349|7.7106|4.063|0.0|10.1245|-2.4139|1
STS|OO|4357|7.952|9.5593|0.0037|10.1245|-2.1725|2
STS|AS|477|8.7715|9.6101|0.0063|10.1245|-1.353|3
STS|AA|280|49.2429|48.1143|0.0036|10.1245|39.1184|4
STT|UA|1243|6.2043|2.2389|0.0072|17.4149|-11.2106|1
STT|F9|108|10.8241|22.9907|0.0185|17.4149|-6.5908|2
STT|NK|1618|13.1681|7.0828|0.0155|17.4149|-4.2468|3
STT|B6|1036|14.4073|10.7645|0.0183|17.4149|-3.0076|4
STT|DL|1321|17.8418|13.8002|0.0045|17.4149|0.4269|5
STT|AA|3049|25.3093|22.8386|0.0085|17.4149|7.8944|6
STX|F9|31|0.7742|9.4516|0.0|13.958|-13.1838|1
STX|DL|181|8.326|3.4807|0.0055|13.958|-5.632|2
STX|B6|27|11.8889|16.037|0.0|13.958|-2.0691|3
STX|NK|429|13.655|13.1958|0.0233|13.958|-0.303|4
STX|AA|1119|15.4004|15.3146|0.008|13.958|1.4424|5
SUN|OO|2976|10.5366|6.4859|0.0097|10.5366|0.0|1
SUX|OO|1086|19.5773|16.1971|0.0184|19.5773|0.0|1
SWF|G4|649|18.0663|10.2897|0.02|18.0663|0.0|1
SWO|MQ|259|4.9266|0.6718|0.0039|7.6664|-2.7398|1
SWO|OO|844|8.5071|4.8543|0.0201|7.6664|0.8407|2
SYR|YX|2376|2.6511|-5.6052|0.021|9.4926|-6.8415|1
SYR|UA|1527|4.1113|-1.0465|0.0085|9.4926|-5.3813|2
SYR|9E|2995|4.7339|-2.7068|0.026|9.4926|-4.7587|3
SYR|MQ|1313|5.1881|-0.1584|0.0069|9.4926|-4.3045|4
SYR|DL|1880|7.0213|-3.1463|0.0059|9.4926|-2.4713|5
SYR|OO|1700|11.0124|5.9947|0.0112|9.4926|1.5198|6
SYR|B6|2024|11.9461|7.6265|0.0212|9.4926|2.4535|7
SYR|WN|1295|11.9529|3.9853|0.0062|9.4926|2.4603|8
SYR|AA|2554|15.0807|10.0376|0.0094|9.4926|5.5881|9
SYR|OH|711|17.2068|16.0028|0.0098|9.4926|7.7142|10
SYR|F9|760|18.0329|10.2789|0.0368|9.4926|8.5403|11
SYR|G4|1047|20.9924|11.49|0.0124|9.4926|11.4998|12
TLH|DL|2052|1.2763|-5.1116|0.0058|8.9695|-7.6932|1
TLH|B6|441|5.9388|0.4195|0.0181|8.9695|-3.0307|2
TLH|YX|64|9.3594|11.3125|0.0781|8.9695|0.3899|3
TLH|9E|955|10.5382|8.7487|0.0168|8.9695|1.5687|4
TLH|MQ|4230|11.0232|9.4657|0.0125|8.9695|2.0537|5
TLH|OH|1362|14.025|11.0463|0.0198|8.9695|5.0555|6
TLH|OO|1|36.0|47.0|0.0|8.9695|27.0305|7
TOL|G4|566|16.106|10.5283|0.0088|16.106|0.0|1
TPA|YX|39|5.6923|8.2821|0.0|14.1093|-8.417|1
TPA|NK|8866|7.8892|4.4279|0.028|14.1093|-6.2201|2
TPA|UA|12839|12.0913|7.2119|0.0192|14.1093|-2.018|3
TPA|WN|35781|12.6193|7.799|0.0144|14.1093|-1.49|4
TPA|DL|19044|13.7012|8.3635|0.01|14.1093|-0.4081|5
TPA|MQ|1834|14.7023|12.5344|0.024|14.1093|0.593|6
TPA|F9|9988|15.5015|11.5023|0.0249|14.1093|1.3922|7
TPA|AA|18725|18.4733|15.1892|0.0142|14.1093|4.364|8
TPA|B6|7808|18.8754|13.3252|0.0234|14.1093|4.7661|9
TPA|AS|1629|18.938|15.1105|0.0436|14.1093|4.8287|10
TPA|9E|12|71.1667|82.8333|0.0|14.1093|57.0574|11
TRI|MQ|675|3.6607|-4.3674|0.0059|8.3314|-4.6707|1
TRI|9E|1659|5.1477|-2.5112|0.0042|8.3314|-3.1837|2
TRI|OH|347|8.4582|-2.2334|0.0202|8.3314|0.1268|3
TRI|OO|208|14.8462|7.4375|0.0096|8.3314|6.5148|4
TRI|DL|242|16.9339|6.1736|0.0|8.3314|8.6025|5
TRI|G4|258|27.531|26.469|0.0465|8.3314|19.1996|6
TTN|F9|2663|15.1198|7.4071|0.0285|15.1198|0.0|1
TUL|YX|1021|2.9755|-0.4251|0.0206|8.2069|-5.2314|1
TUL|UA|750|3.0853|6.1773|0.0107|8.2069|-5.1216|2
TUL|9E|383|4.9608|-1.7467|0.0|8.2069|-3.2461|3
TUL|DL|2131|5.2295|-2.9672|0.0047|8.2069|-2.9774|4
TUL|OO|5232|5.6571|1.2469|0.0059|8.2069|-2.5498|5
TUL|MQ|2561|6.0113|2.6435|0.0121|8.2069|-2.1956|6
TUL|WN|8178|6.2832|0.2865|0.0056|8.2069|-1.9237|7
TUL|OH|1145|16.0297|13.1633|0.0096|8.2069|7.8228|8
TUL|G4|617|17.175|10.8525|0.0049|8.2069|8.9681|9
TUL|AA|3633|18.3843|15.6422|0.0143|8.2069|10.1774|10
TUS|MQ|1134|1.0556|-1.3607|0.0079|8.4647|-7.4091|1
TUS|DL|1731|6.3397|-2.3432|0.0035|8.4647|-2.125|2
TUS|AS|784|7.1977|7.6964|0.0051|8.4647|-1.267|3
TUS|OO|11916|7.4666|5.334|0.0035|8.4647|-0.9981|4
TUS|WN|6500|8.6462|2.4518|0.0042|8.4647|0.1815|5
TUS|UA|1641|10.3016|2.9238|0.0079|8.4647|1.8369|6
TUS|AA|4793|12.7989|9.526|0.0106|8.4647|4.3342|7
TVC|YX|597|7.8744|8.5226|0.0134|15.2681|-7.3937|1
TVC|DL|672|8.2545|0.0536|0.0193|15.2681|-7.0136|2
TVC|OH|233|9.2146|4.9614|0.0|15.2681|-6.0535|3
TVC|MQ|968|12.0382|7.0661|0.0041|15.2681|-3.2299|4
TVC|UA|897|12.1394|10.7213|0.0145|15.2681|-3.1287|5
TVC|9E|363|14.5096|11.1129|0.0055|15.2681|-0.7585|6
TVC|OO|1823|19.672|17.5677|0.0115|15.2681|4.4039|7
TVC|G4|525|22.6343|11.9048|0.0248|15.2681|7.3662|8
TVC|AA|140|49.9143|48.6857|0.0|15.2681|34.6462|9
TWF|OO|1035|-1.2705|-6.4976|0.0019|-1.2705|0.0|1
TXK|OO|438|13.5457|12.6712|0.0639|16.3617|-2.816|1
TXK|MQ|643|18.2799|16.7745|0.0124|16.3617|1.9182|2
TYR|MQ|283|12.9187|8.0848|0.0177|15.4555|-2.5368|1
TYR|OO|1357|15.9845|11.3176|0.0214|15.4555|0.529|2
TYS|UA|519|2.7495|-3.5877|0.0077|9.2969|-6.5474|1
TYS|9E|4313|2.955|-4.8785|0.0148|9.2969|-6.3419|2
TYS|DL|2124|3.0038|-6.451|0.0052|9.2969|-6.2931|3
TYS|YX|1112|4.6871|1.911|0.0144|9.2969|-4.6098|4
TYS|MQ|1566|9.1775|7.0287|0.0096|9.2969|-0.1194|5
TYS|OO|2356|9.4206|3.284|0.0144|9.2969|0.1237|6
TYS|OH|5480|10.3763|7.7606|0.0115|9.2969|1.0794|7
TYS|G4|4186|12.9219|8.7301|0.017|9.2969|3.625|8
TYS|AA|2284|19.3984|11.9015|0.0201|9.2969|10.1015|9
TYS|F9|398|21.804|19.5|0.0126|9.2969|12.5071|10
USA|G4|1036|22.167|18.75|0.0251|22.167|0.0|1
VCT|OO|958|16.9896|11.0877|0.0177|16.9896|0.0|1
VEL|OO|75|28.4|24.0933|0.0|28.4|0.0|1
VLD|OO|84|4.9524|2.7976|0.0|7.5142|-2.5618|1
VLD|9E|1075|7.7144|2.9516|0.0186|7.5142|0.2002|2
VPS|YX|115|-4.8087|-9.7478|0.0|11.7934|-16.6021|1
VPS|WN|2885|7.9847|2.0624|0.0052|11.7934|-3.8087|2
VPS|DL|3795|8.2733|1.2783|0.0055|11.7934|-3.5201|3
VPS|G4|3516|10.5813|5.4596|0.0128|11.7934|-1.2121|4
VPS|OH|1056|10.6496|10.8854|0.0199|11.7934|-1.1438|5
VPS|MQ|563|14.508|10.5364|0.0213|11.7934|2.7146|6
VPS|9E|28|15.7857|18.0714|0.0357|11.7934|3.9923|7
VPS|AA|2780|22.6155|20.7076|0.0133|11.7934|10.8221|8
WRG|AS|1102|-1.3857|-3.7686|0.0136|-1.3857|0.0|1
WYS|OO|461|14.8785|11.0304|0.0108|14.8785|0.0|1
XNA|YX|1221|3.3915|-1.7174|0.0164|10.7849|-7.3934|1
XNA|DL|875|4.136|-4.6274|0.0069|10.7849|-6.6489|2
XNA|F9|291|5.6495|4.7938|0.0069|10.7849|-5.1354|3
XNA|9E|2959|6.0429|0.1311|0.0057|10.7849|-4.742|4
XNA|UA|347|7.2334|2.8329|0.0058|10.7849|-3.5515|5
XNA|OO|3525|8.7918|4.7393|0.0048|10.7849|-1.9931|6
XNA|MQ|7935|11.2291|8.4623|0.0059|10.7849|0.4442|7
XNA|OH|330|16.4273|12.2515|0.0242|10.7849|5.6424|8
XNA|AA|1871|20.4939|19.9669|0.0086|10.7849|9.709|9
XNA|G4|1301|22.3736|17.6595|0.0092|10.7849|11.5887|10
XWA|OO|2936|17.7054|11.6529|0.0092|17.7054|0.0|1
YAK|AS|1073|-3.6934|-4.6673|0.0261|-3.6934|0.0|1
YUM|MQ|895|4.4939|1.4615|0.0056|8.871|-4.3771|1
YUM|OO|1717|11.1526|8.4275|0.0023|8.871|2.2816|2
